|BillingRate:100||Comment:||CostRate:10||Date:2012-08-02||Hours:2||ID:4NNVagmve6jyJLmKdP9nttg2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-02||Hours:0.5||ID:4pwWX7dQ-aVPiXGLZm8S7ZQ2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-02||Hours:0.5||ID:48qSNNQq-Ayfi-CTTPitg4g2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-02||Hours:0.5||ID:4TOMJ1HHWr25WP2u2_tDtkw2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-02||Hours:0.5||ID:4JBc5ucQiDM36Hloou6FHxQ2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:1||ID:4oRu3ryPbTciJaHRSwigYCQ2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:0.5||ID:4PQMq3PR_GoIN4mYyN9k4cQ2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:2||ID:4nI3Eh-LkLIBjbN6q7LkdBA2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:5||ID:4HQHLsVvRDBxER5AoStSl5g2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:1||ID:4GYF0rr6wcYrI5RwzfOp_wg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:3||ID:4IRqENpnOSVUayV4p_nJnew2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:1||ID:4DDg5jXgDjLRam0KZ5QmStg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-06||Hours:4||ID:4yu4SYz675_Bo6tR0hTYDfA2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-08-06||Hours:5||ID:4drL_N7S5UEe1YCabj-AFHQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-07||Hours:4||ID:4rzvyXtPh4qNhapTjgHsCxg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-08-07||Hours:5||ID:4pKXFBUW9eB0-B15K8Tx8bQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-08||Hours:1||ID:44ctQgParoCpnonuAZw_78A2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-08||Hours:4||ID:4LnQr-3UUwh9VDZeVtUWQiw2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-08-08||Hours:5||ID:4STXD2gOCzc845HfPIlRtGg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:testing for rest API call||CostRate:10||Date:2012-08-09||Hours:2||ID:4u1XFFOoWGFmGf9cMDujUjw2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-09||Hours:0.25||ID:4u-9-2hOjh4TIHEP7XaVCGQ2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-09||Hours:0.25||ID:4y_iANrMOlxzt7KzukrmKGQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-08-09||Hours:4||ID:47wLR1DaSCgNHUikNeljH-g2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-08-09||Hours:5||ID:4FuiEN0CoxZpsTqFQxH0d5w2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
